Format Version,1.21,Take Name,Session 2,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2021-02-22 11.05.11.836 AM,Total Frames in Take,5475,Total Exported Frames,5475,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4530,22.650000,,,,,,,,,,,,,,,,,,,,,-0.343410,0.157937,0.911057,-0.164626,0.304241,-0.184689,0.351136,0.002327,0.283938,-0.164284,0.338227,0.495359,0.363068,-0.213632,0.367362,0.277010,0.293947,-0.212957,0.345911,0.482385,0.320350,-0.137824,0.380566,0.000000,0.259900,-0.194749,0.323616,0.000000,-0.036839,-0.223467,0.315752,,,,,,,,,,0.285670,-0.164301,0.338765,0.363723,-0.210083,0.367230,0.291793,-0.214977,0.345434,,,,,,,,,,0.355188,-0.142307,0.366520,,,,,,,0.238151,-0.225940,0.340524,,,,0.244057,-0.152004,0.291935,,,,,,,,,,,,,,,,,,,0.432460,-0.185371,0.392474,,,,,,,,,,,,,,,
4531,22.655000,,,,,,,,,,,,,,,,,,,,,-0.338604,0.157187,0.913179,-0.163535,0.304747,-0.184910,0.350407,0.002354,0.284391,-0.164415,0.337729,0.487513,0.363628,-0.214089,0.366002,0.264119,0.294297,-0.213133,0.345252,0.482525,0.321326,-0.138141,0.379728,0.000000,0.260093,-0.194773,0.323325,0.000000,-0.036800,-0.223454,0.315726,,,,,,,,,,0.286123,-0.164464,0.338249,0.364336,-0.210323,0.365860,0.292160,-0.215144,0.344804,,,,,,,,,,0.356129,-0.142637,0.365153,,,,,,,0.238180,-0.226082,0.340190,,,,0.244071,-0.152097,0.291688,,,,,,,,,,,,,,,,,,,0.433422,-0.185753,0.390290,,,,,,,,,,,,,,,
4532,22.660000,,,,,,,,,,,,,,,,,,,,,-0.332541,0.157592,0.914988,-0.165464,0.305277,-0.185096,0.349714,0.002402,0.284744,-0.164660,0.337226,0.464199,0.364374,-0.214178,0.364657,0.265157,0.294784,-0.213344,0.344791,0.469217,0.322193,-0.138213,0.378659,0.000000,0.260289,-0.195085,0.323239,0.000000,-0.036761,-0.223451,0.315664,,,,,,,,,,0.286579,-0.164615,0.337743,0.365007,-0.210548,0.364485,0.292612,-0.215439,0.344376,,,,,,,,,,0.357099,-0.142938,0.363721,,,,,,,0.238209,-0.226203,0.339899,,,,0.244073,-0.152171,0.291492,,,,,,,,,,,,,,,,,,,0.434473,-0.186095,0.387933,,,,,,,,,,,,,0.317746,-0.188796,0.359285
4533,22.665000,,,,,,,,,,,,,,,,,,,,,-0.329039,0.156499,0.916633,-0.164396,0.305850,-0.185279,0.349102,0.002397,0.285283,-0.164758,0.336811,0.472765,0.364974,-0.214561,0.363540,0.261533,0.295238,-0.213487,0.344200,0.467852,0.323119,-0.138506,0.378015,0.000000,0.260635,-0.195084,0.322946,0.000000,-0.036723,-0.223453,0.315578,,,,,,,,,,0.287066,-0.164760,0.337303,0.365661,-0.210845,0.363375,0.293053,-0.215563,0.343795,,,,,,,,,,0.358122,-0.143182,0.362325,,,,,,,0.238242,-0.226300,0.339666,,,,0.244097,-0.152239,0.291339,,,,,,,,,,,,,,,,,,,0.435562,-0.186398,0.385496,,,,,,,,,,,,,0.318467,-0.188922,0.358376
4534,22.670000,,,,,,,,,,,,,,,,,,,,,-0.321772,0.157052,0.919382,-0.162894,0.306456,-0.185472,0.348548,0.002457,0.285843,-0.164840,0.336523,0.472919,0.365598,-0.215105,0.362175,0.242326,0.295598,-0.213620,0.343845,0.441647,0.324435,-0.138765,0.377133,0.000000,0.260806,-0.195031,0.323065,0.000000,-0.036676,-0.223459,0.315459,,,,,,,,,,0.287528,-0.164898,0.336967,0.366419,-0.211113,0.361996,0.293342,-0.215748,0.343468,,,,,,,,,,0.359146,-0.143471,0.360952,,,,,,,0.238275,-0.226353,0.339500,,,,0.244142,-0.152292,0.291215,,,,,,,,,,,,,,,,,,,0.436691,-0.186704,0.382900,,,,,,,,,,,,,0.319044,-0.189137,0.357748
4535,22.675000,,,,,,,,,,,,,,,,,,,,,-0.315159,0.156172,0.922029,-0.161700,0.307117,-0.185643,0.347938,0.002462,0.286434,-0.164904,0.336219,0.483583,0.366304,-0.215560,0.360718,0.233473,0.296066,-0.213735,0.343356,0.436589,0.325702,-0.139049,0.376321,0.000000,0.261077,-0.194966,0.323076,0.000000,-0.036634,-0.223474,0.315329,,,,,,,,,,0.288037,-0.165027,0.336623,0.367230,-0.211372,0.360535,0.293796,-0.215839,0.343006,,,,,,,,,,0.360237,-0.143692,0.359559,,,,,,,0.238310,-0.226378,0.339386,,,,0.244201,-0.152323,0.291135,,,,,,,,,,,,,,,,,,,0.437888,-0.186995,0.380180,,,,,,,,,,,,,0.319816,-0.189227,0.356952
4536,22.680000,,,,,,,,,,,,,,,,,,,,,-0.306269,0.156449,0.925231,-0.160220,0.307787,-0.185807,0.347371,0.002513,0.287038,-0.164945,0.335992,0.487011,0.366992,-0.216103,0.359137,0.215021,0.296468,-0.213831,0.343029,0.413478,0.327188,-0.139300,0.375347,0.000000,0.261249,-0.194854,0.323349,0.000000,-0.036586,-0.223490,0.315182,,,,,,,,,,0.288526,-0.165128,0.336345,0.368078,-0.211593,0.358928,0.294150,-0.215961,0.342721,,,,,,,,,,0.361372,-0.143922,0.358181,,,,,,,0.238347,-0.226383,0.339326,,,,0.244261,-0.152330,0.291095,,,,,,,,,,,,,,,,,,,0.439018,-0.187633,0.377378,,,,,,,,,,,,,0.320644,-0.189304,0.356132
4537,22.685000,,,,,,,,,,,,,,,,,,,,,-0.297460,0.155765,0.928378,-0.159279,0.308461,-0.185938,0.346779,0.002528,0.287615,-0.164971,0.335778,0.499222,0.367715,-0.216536,0.357470,0.205415,0.296923,-0.213903,0.342645,0.399374,0.328603,-0.139531,0.374396,0.000000,0.261449,-0.194747,0.323606,0.000000,-0.036538,-0.223503,0.315032,,,,,,,,,,0.289005,-0.165205,0.336087,0.368928,-0.211839,0.357244,0.294562,-0.216025,0.342374,,,,,,,,,,0.362558,-0.144158,0.356782,,,,,,,0.238381,-0.226371,0.339315,,,,0.244313,-0.152298,0.291103,,,,,,,,,,,,,,,,,,,0.440386,-0.187736,0.374174,,,,,,,,,,,,,0.321407,-0.189429,0.355459
4538,22.690000,,,,,,,,,,,,,,,,,,,,,-0.287810,0.154914,0.931647,-0.158745,0.309120,-0.186067,0.346161,0.002549,0.288154,-0.165007,0.335573,0.496559,0.368436,-0.216932,0.355673,0.198035,0.297375,-0.213981,0.342263,0.393734,0.330019,-0.139750,0.373361,0.000000,0.261615,-0.194666,0.323933,0.000000,-0.036478,-0.223525,0.314901,,,,,,,,,,0.289515,-0.165260,0.335850,0.369715,-0.212079,0.355414,0.295014,-0.216102,0.342044,,,,,,,,,,0.363777,-0.144366,0.355341,,,,,,,0.238412,-0.226349,0.339350,,,,0.244355,-0.152249,0.291139,,,,,,,,,,,,,,,,,,,0.441584,-0.188484,0.370949,,,,,,,,,,,,,0.322162,-0.189604,0.354803
4539,22.695000,,,,,,,,,,,,,,,,,,,,,-0.278703,0.153865,0.934796,-0.157502,0.309782,-0.186234,0.345595,0.002563,0.288738,-0.165050,0.335417,0.506726,0.369093,-0.217434,0.353972,0.185424,0.297811,-0.214079,0.341898,0.385414,0.331443,-0.140054,0.372431,0.000000,0.261822,-0.194552,0.324254,0.000000,-0.036423,-0.223539,0.314793,,,,,,,,,,0.289994,-0.165361,0.335655,0.370537,-0.212254,0.353683,0.295465,-0.216162,0.341724,,,,,,,,,,0.364989,-0.144629,0.353855,,,,,,,0.238442,-0.226323,0.339404,,,,0.244394,-0.152201,0.291200,,,,,,,,,,,,,,,,,,,0.442909,-0.188736,0.367489,,,,,,,,,,,,,0.322937,-0.189826,0.354107
4540,22.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036365,-0.223558,0.314713,,,,,,,,,,,,,,,,,,,,,,,,,0.371486,-0.212590,0.352264,0.366263,-0.144993,0.352379,,,,,,,0.238473,-0.226300,0.339479,,,,0.244435,-0.152170,0.291250,,,,,,,,,,,,,,,,,,,0.444038,-0.189335,0.364121,0.295928,-0.216206,0.341367,,,,,,,0.290484,-0.165484,0.335465,0.323726,-0.190088,0.353368
4541,22.705000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036310,-0.223564,0.314688,,,,,,,,,,,,,,,,,,,,,,,,,0.372102,-0.212816,0.350720,0.367280,-0.145146,0.350871,,,,,,,0.238498,-0.226286,0.339527,,,,0.244464,-0.152145,0.291266,,,,,,,,,,,,,,,,,,,0.445051,-0.189970,0.360943,0.296370,-0.216301,0.340995,,,,,,,0.290950,-0.165629,0.335235,0.324483,-0.190327,0.352628
4542,22.710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036255,-0.223566,0.314717,,,,,,,,,,,,,,,,,,,,,,,,,0.372599,-0.213053,0.349361,0.368231,-0.145422,0.349414,,,,,,,0.238527,-0.226274,0.339537,,,,0.244486,-0.152137,0.291224,,,,,,,,,,,,,,,,,,,0.445894,-0.190565,0.358123,0.296762,-0.216401,0.340578,,,,,,,0.291413,-0.165795,0.334960,0.325130,-0.190568,0.351858
4543,22.715000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036218,-0.223563,0.314824,,,,,,,,,,,,,,,,,,,,,,,,,0.372985,-0.213305,0.348173,0.368982,-0.145708,0.348092,,,,,,,0.238545,-0.226204,0.339526,,,,0.244508,-0.152146,0.291127,,,,,,,,,,,,,,,,,,,0.446561,-0.191208,0.355760,0.297091,-0.216505,0.340157,,,,,,,0.291835,-0.165934,0.334584,0.325685,-0.190769,0.351106
4544,22.720000,,,,,,,,,,,,,,,,,,,,,-0.249567,0.150284,0.944844,-0.149670,0.312294,-0.187302,0.342830,0.002547,0.291224,-0.165548,0.333998,0.534564,0.371200,-0.220000,0.347572,0.153868,0.299437,-0.214822,0.339726,0.401237,0.336637,-0.141823,0.368542,0.000000,0.262973,-0.194315,0.324313,0.000000,-0.036181,-0.223543,0.314975,,,,,,,,,,0.292202,-0.166035,0.334146,0.373225,-0.213605,0.347144,0.297356,-0.216626,0.339692,,,,,,,,,,0.369501,-0.145994,0.346863,,,,,,,0.238536,-0.226170,0.339479,,,,0.244512,-0.152168,0.290991,,,,,,,,,,,,,,,,,,,0.447061,-0.191794,0.353845,,,,,,,,,,,,,0.326155,-0.190967,0.350355
4545,22.725000,,,,,,,,,,,,,,,,,,,,,-0.246268,0.151027,0.945864,-0.147934,0.312550,-0.187519,0.342259,0.002547,0.291535,-0.165672,0.333527,0.529713,0.371321,-0.220503,0.346688,0.151102,0.299539,-0.214979,0.339266,0.409305,0.337272,-0.142131,0.367768,0.000000,0.263085,-0.194311,0.324047,0.000000,-0.036151,-0.223525,0.315173,,,,,,,,,,0.292505,-0.166173,0.333670,0.373399,-0.213954,0.346226,0.297517,-0.216749,0.339251,,,,,,,,,,0.369901,-0.146310,0.345780,,,,,,,0.238537,-0.226171,0.339371,,,,0.244510,-0.152206,0.290834,,,,,,,,,,,,,,,,,,,0.447450,-0.192412,0.352370,,,,,,,,,,,,,0.326515,-0.191156,0.349658
4546,22.730000,,,,,,,,,,,,,,,,,,,,,-0.244995,0.152218,0.946066,-0.147533,0.312796,-0.187621,0.341737,0.002552,0.291802,-0.165757,0.332995,0.531712,0.371516,-0.220699,0.346124,0.152862,0.299730,-0.215065,0.338835,0.401304,0.337650,-0.142217,0.367087,0.000000,0.263281,-0.194367,0.323641,0.000000,-0.036128,-0.223491,0.315382,,,,,,,,,,0.292779,-0.166248,0.333137,0.373584,-0.214283,0.345654,0.297648,-0.216858,0.338826,,,,,,,,,,0.370192,-0.146664,0.344762,,,,,,,0.238541,-0.226197,0.339239,,,,0.244512,-0.152262,0.290651,,,,,,,,,,,,,,,,,,,0.447755,-0.192982,0.351300,,,,,,,,,,,,,0.326847,-0.191331,0.348981
4547,22.735000,,,,,,,,,,,,,,,,,,,,,-0.241173,0.153006,0.946692,-0.148995,0.313000,-0.187720,0.341124,0.002524,0.291916,-0.165905,0.332477,0.527850,0.371787,-0.220724,0.345160,0.167210,0.299940,-0.215186,0.338410,0.411751,0.338002,-0.142211,0.366139,0.000000,0.263354,-0.194573,0.323434,0.000000,-0.036103,-0.223453,0.315566,,,,,,,,,,0.293007,-0.166370,0.332620,0.373661,-0.214772,0.344687,0.297781,-0.217007,0.338419,,,,,,,,,,0.370555,-0.147074,0.343842,,,,,,,0.238552,-0.226245,0.339117,,,,0.244512,-0.152321,0.290477,,,,,,,,,,,,,,,,,,,0.447910,-0.193829,0.350567,,,,,,,,,,,,,0.327099,-0.191511,0.348357
4548,22.740000,,,,,,,,,,,,,,,,,,,,,-0.239943,0.154620,0.946831,-0.148429,0.313239,-0.187871,0.340678,0.002541,0.292189,-0.166035,0.332000,0.529720,0.371958,-0.220996,0.344715,0.166159,0.300112,-0.215316,0.338073,0.398395,0.338388,-0.142341,0.365508,0.000000,0.263546,-0.194666,0.323096,0.000000,-0.036077,-0.223416,0.315713,,,,,,,,,,0.293264,-0.166491,0.332140,0.373853,-0.215107,0.344227,0.297893,-0.217167,0.338090,,,,,,,,,,0.370751,-0.147362,0.342908,,,,,,,0.238566,-0.226306,0.339003,,,,0.244513,-0.152388,0.290337,,,,,,,,,,,,,,,,,,,0.448111,-0.194400,0.349931,,,,,,,,,,,,,0.327378,-0.191696,0.347755
4549,22.745000,,,,,,,,,,,,,,,,,,,,,-0.236383,0.155807,0.947608,-0.147941,0.313482,-0.188043,0.340201,0.002546,0.292437,-0.166173,0.331600,0.531048,0.372133,-0.221323,0.343944,0.166724,0.300261,-0.215458,0.337760,0.392714,0.338923,-0.142515,0.364735,0.000000,0.263655,-0.194747,0.322967,0.000000,-0.036051,-0.223389,0.315818,,,,,,,,,,0.293510,-0.166624,0.331733,0.374034,-0.215501,0.343433,0.298003,-0.217319,0.337797,,,,,,,,,,0.371081,-0.147730,0.342024,,,,,,,0.238574,-0.226360,0.338931,,,,0.244521,-0.152450,0.290242,,,,,,,,,,,,,,,,,,,0.448307,-0.194948,0.349346,,,,,,,,,,,,,0.327644,-0.191871,0.347180
4550,22.750000,,,,,,,,,,,,,,,,,,,,,-0.231698,0.156599,0.948654,-0.147812,0.313741,-0.188216,0.339724,0.002547,0.292671,-0.166316,0.331260,0.526634,0.372345,-0.221627,0.343017,0.170958,0.300434,-0.215605,0.337473,0.392162,0.339512,-0.142688,0.363911,0.000000,0.263744,-0.194843,0.322961,0.000000,-0.036024,-0.223375,0.315866,,,,,,,,,,0.293784,-0.166753,0.331385,0.374189,-0.215967,0.342488,0.298135,-0.217486,0.337535,,,,,,,,,,0.371504,-0.148140,0.341130,,,,,,,0.238585,-0.226416,0.338907,,,,0.244534,-0.152509,0.290199,,,,,,,,,,,,,,,,,,,0.448570,-0.195200,0.348625,,,,,,,,,,,,,0.327941,-0.192081,0.346658
4551,22.755000,,,,,,,,,,,,,,,,,,,,,-0.228733,0.157072,0.949516,-0.146383,0.314078,-0.188430,0.339376,0.002577,0.293053,-0.166451,0.331008,0.531026,0.372561,-0.222080,0.342379,0.162315,0.300646,-0.215766,0.337220,0.373901,0.340168,-0.142989,0.363384,0.000000,0.263964,-0.194866,0.322891,0.000000,-0.035997,-0.223370,0.315879,,,,,,,,,,0.294093,-0.166896,0.331124,0.374524,-0.216263,0.341822,0.298317,-0.217659,0.337298,,,,,,,,,,0.371940,-0.148541,0.340232,,,,,,,0.238596,-0.226465,0.338947,,,,0.244561,-0.152551,0.290227,,,,,,,,,,,,,,,,,,,0.448860,-0.195719,0.347776,,,,,,,,,,,,,0.328304,-0.192301,0.346148
4552,22.760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035977,-0.223371,0.315856,,,,,,,,,,,,,,,,,,,,,,,,,0.374846,-0.216657,0.340940,0.372477,-0.148963,0.339312,,,,,,,0.238603,-0.226496,0.339041,,,,0.244598,-0.152576,0.290306,,,,,,,,,,,,,,,,,,,0.449249,-0.196129,0.346746,0.298516,-0.217818,0.337094,,,,,,,0.294401,-0.167051,0.330953,0.328679,-0.192568,0.345694
4553,22.765000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035959,-0.223384,0.315818,,,,,,,,,,,,,,,,,,,,,,,,,0.375173,-0.217081,0.339986,0.373134,-0.149473,0.338402,,,,,,,0.238608,-0.226516,0.339191,,,,0.244624,-0.152595,0.290430,,,,,,,,,,,,,,,,,,,0.449619,-0.196641,0.345354,0.298723,-0.217983,0.336938,,,,,,,0.294737,-0.167225,0.330862,0.329102,-0.192832,0.345242
4554,22.770000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035942,-0.223395,0.315780,,,,,,,,,,,,,,,,,,,,,,,,,0.375539,-0.217546,0.338947,0.373652,-0.149846,0.337444,,,,,,,0.238604,-0.226527,0.339382,,,,0.244660,-0.152607,0.290594,,,,,,,,,,,,,,,,,,,0.449986,-0.197329,0.343599,0.298918,-0.217948,0.336745,,,,,,,0.295085,-0.167454,0.330828,0.329545,-0.193142,0.344823
4555,22.775000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035923,-0.223405,0.315758,,,,,,,,,,,,,,,,,,,,,,,,,0.375926,-0.218049,0.337843,0.374393,-0.150415,0.336513,,,,,,,0.238591,-0.226540,0.339607,,,,0.244685,-0.152622,0.290785,,,,,,,,,,,,,,,,,,,0.450423,-0.197964,0.341616,0.299160,-0.218096,0.336565,,,,,,,0.295437,-0.167699,0.330813,0.330020,-0.193483,0.344402
4556,22.780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035908,-0.223424,0.315753,,,,,,,,,,,,,,,,,,,,,,,,,0.376263,-0.218576,0.336749,0.374988,-0.150852,0.335550,,,,,,,0.238571,-0.226555,0.339839,,,,0.244702,-0.152645,0.290992,,,,,,,,,,,,,,,,,,,0.450929,-0.198573,0.339457,0.299436,-0.218558,0.336516,,,,,,,0.295788,-0.167920,0.330827,0.330489,-0.193884,0.343985
4557,22.785000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035896,-0.223430,0.315766,,,,,,,,,,,,,,,,,,,,,,,,,0.376587,-0.219100,0.335593,0.375733,-0.151414,0.334561,,,,,,,0.238552,-0.226573,0.340063,,,,0.244714,-0.152668,0.291204,,,,,,,,,,,,,,,,,,,0.451278,-0.199473,0.337030,0.299651,-0.218781,0.336354,,,,,,,0.296114,-0.168162,0.330873,0.330952,-0.194307,0.343538
4558,22.790000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035883,-0.223433,0.315805,,,,,,,,,,,,,,,,,,,,,,,,,0.376833,-0.219593,0.334441,0.376502,-0.152008,0.333574,,,,,,,0.238506,-0.226579,0.340303,,,,0.244723,-0.152704,0.291404,,,,,,,,,,,,,,,,,,,0.451600,-0.200369,0.334648,0.299824,-0.218675,0.335920,,,,,,,0.296435,-0.168467,0.330908,0.331372,-0.194740,0.343097
4559,22.795000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035881,-0.223439,0.315875,,,,,,,,,,,,,,,,,,,,,,,,,0.377064,-0.220071,0.333384,0.377158,-0.152476,0.332478,,,,,,,0.238479,-0.226562,0.340608,,,,0.244722,-0.152751,0.291588,,,,,,,,,,,,,,,,,,,0.451871,-0.201325,0.332323,0.300071,-0.219264,0.335927,,,,,,,0.296727,-0.168779,0.330942,0.331787,-0.195168,0.342612
4560,22.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035893,-0.223432,0.315976,,,,,,,,,,,,,,,,,,,,,,,,,0.377216,-0.220539,0.332438,0.377856,-0.153050,0.331379,,,,,,,0.238465,-0.226588,0.340862,,,,0.244706,-0.152814,0.291721,,,,,,,,,,,,,,,,,,,0.452149,-0.202350,0.330212,0.300256,-0.219539,0.335675,,,,,,,0.297008,-0.169094,0.330943,0.332143,-0.195582,0.342141
4561,22.805000,,,,,,,,,,,,,,,,,,,,,-0.018399,0.049809,-0.059174,-0.996835,0.284009,-0.193109,0.327704,0.001457,0.299822,-0.219021,0.336289,0.820304,0.243230,-0.152886,0.291917,0.574963,0.303217,-0.169404,0.328890,0.000000,0.238585,-0.226297,0.340239,0.709738,0.335192,-0.197939,0.341182,0.438004,-0.035914,-0.223419,0.316116,,,,,,,,,,0.300406,-0.219799,0.335413,0.244684,-0.152890,0.291802,,,,0.238436,-0.226634,0.341034,0.332433,-0.195933,0.341687,0.377350,-0.220943,0.331557,0.378477,-0.153618,0.330304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452286,-0.203313,0.328237,,,,,,,,,,0.297248,-0.169334,0.330872,,,
4562,22.810000,,,,,,,,,,,,,,,,,,,,,-0.018234,0.047422,-0.058211,-0.997011,0.284058,-0.193261,0.327544,0.001434,0.299863,-0.219198,0.336067,0.811678,0.243183,-0.152979,0.291933,0.583514,0.303315,-0.169591,0.328626,0.000000,0.238633,-0.226358,0.340315,0.710343,0.335296,-0.198179,0.340780,0.460660,-0.035940,-0.223408,0.316293,,,,,,,,,,0.300508,-0.220007,0.335170,0.244646,-0.152972,0.291839,,,,0.238397,-0.226693,0.341139,0.332670,-0.196246,0.341210,0.377418,-0.221318,0.330810,0.379011,-0.154151,0.329277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452323,-0.204217,0.326596,,,,,,,,,,0.297466,-0.169516,0.330735,,,
4563,22.815000,,,,,,,,,,,,,,,,,,,,,-0.018037,0.045252,-0.057479,-0.997158,0.284083,-0.193403,0.327366,0.001415,0.299888,-0.219358,0.335836,0.806592,0.243111,-0.153084,0.291909,0.587404,0.303378,-0.169759,0.328351,0.000000,0.238667,-0.226428,0.340354,0.711958,0.335370,-0.198387,0.340382,0.478590,-0.035973,-0.223398,0.316491,,,,,,,,,,0.300575,-0.220202,0.334927,0.244598,-0.153069,0.291832,,,,0.238359,-0.226764,0.341197,0.332845,-0.196483,0.340753,0.377514,-0.221656,0.330095,0.379442,-0.154627,0.328275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452339,-0.205036,0.325290,,,,,,,,,,0.297672,-0.169757,0.330554,,,
4564,22.820000,,,,,,,,,,,,,,,,,,,,,-0.017721,0.043484,-0.056853,-0.997278,0.284096,-0.193538,0.327185,0.001396,0.299899,-0.219506,0.335619,0.802394,0.243048,-0.153197,0.291840,0.593805,0.303423,-0.169917,0.328083,0.000000,0.238685,-0.226497,0.340358,0.713445,0.335423,-0.198574,0.340024,0.494227,-0.036006,-0.223397,0.316701,,,,,,,,,,0.300628,-0.220376,0.334730,0.244539,-0.153167,0.291782,,,,0.238311,-0.226838,0.341207,0.332989,-0.196705,0.340311,0.377534,-0.221999,0.329507,0.379707,-0.155065,0.327439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452313,-0.205766,0.324291,,,,,,,,,,0.297765,-0.169794,0.330215,,,
4565,22.825000,,,,,,,,,,,,,,,,,,,,,-0.017317,0.041894,-0.056483,-0.997374,0.284090,-0.193648,0.326990,0.001382,0.299901,-0.219618,0.335399,0.798326,0.242961,-0.153310,0.291736,0.594456,0.303437,-0.170040,0.327804,0.000000,0.238697,-0.226561,0.340337,0.717210,0.335453,-0.198709,0.339672,0.508252,-0.036051,-0.223401,0.316906,,,,,,,,,,0.300649,-0.220501,0.334536,0.244485,-0.153269,0.291701,,,,0.238263,-0.226915,0.341183,0.333108,-0.196871,0.339875,0.377537,-0.222308,0.328960,0.379928,-0.155548,0.326653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452305,-0.206360,0.323561,,,,,,,,,,0.297897,-0.169898,0.329861,,,
4566,22.830000,,,,,,,,,,,,,,,,,,,,,-0.016854,0.040447,-0.056197,-0.997458,0.284064,-0.193752,0.326792,0.001371,0.299884,-0.219723,0.335184,0.796874,0.242857,-0.153429,0.291613,0.589708,0.303427,-0.170155,0.327526,0.000000,0.238690,-0.226625,0.340304,0.722873,0.335460,-0.198830,0.339333,0.519388,-0.036092,-0.223399,0.317086,,,,,,,,,,0.300621,-0.220608,0.334354,0.244441,-0.153377,0.291597,,,,0.238216,-0.226998,0.341141,0.333192,-0.197013,0.339460,0.377377,-0.222487,0.328282,0.379922,-0.155782,0.325995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452376,-0.206725,0.323181,,,,,,,,,,0.297997,-0.169970,0.329493,,,
4567,22.835000,,,,,,,,,,,,,,,,,,,,,-0.016444,0.039147,-0.055848,-0.997536,0.284033,-0.193868,0.326598,0.001372,0.299857,-0.219842,0.334973,0.794180,0.242765,-0.153549,0.291486,0.583557,0.303415,-0.170284,0.327260,0.000000,0.238672,-0.226697,0.340257,0.726565,0.335458,-0.198970,0.339012,0.523726,-0.036138,-0.223396,0.317244,,,,,,,,,,0.300582,-0.220714,0.334191,0.244399,-0.153486,0.291487,,,,0.238167,-0.227093,0.341076,0.333238,-0.197169,0.339061,0.377479,-0.222868,0.328055,0.379927,-0.156044,0.325378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452277,-0.207240,0.322745,,,,,,,,,,0.298048,-0.170041,0.329137,,,
